Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,balance_pct_of_max,balance_pct_of_min,distance_from_min,distance_from_max,balance_volatility_30d,balance_volatility_90d,balance_ma30_ratio,balance_ma90_ratio,balance_change_7d,balance_pct_change_7d,decay_volatility_30d,decay_acceleration,decay_spike_flag,Predicted_Decay,Stress_P90,Stress_P95,Stress_P85,inflow_outflow_ratio,net_flow,net_flow_pct_balance,outflow_volatility_30d,inflow_consistency,quarter,days_since_start,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2019-11-22,13060.36403768366,85.10358850279965,185.34218830699376,-100.23859980419412,-100.23859980419412,0.014191196185054,0.0196234849709018,0.0198948383058397,13244.37475895729,13308.10151661644,4,Friday,11,November,2019,0.574158743775009,1.373187980495865,3549.38358694632,9686.592582385721,273.6630020504615,256.8115336508712,0.9861064999577135,0.9813844612904811,66.0221111949304,0.005080835302659237,0.004523950942530433,-0.005065203236116599,0,0.0153521269927761,0,0,0,0.45917008577581536,-100.23859980419411,-0.007675023415501371,62.25489546590813,1.986778850462259,4,1056,0,0,1,0,0,0,0
2019-11-23,12960.125437879467,80.70796079405824,169.3470332172768,-88.63907242321855,-88.63907242321855,0.0130667742398784,0.019307802543799,0.0197694957061692,13226.380661426385,13303.02633006948,5,Saturday,11,November,2019,0.569752061972321,1.3626487305916746,3449.1449871421282,9786.831182189913,274.02604360911215,259.1402452201294,0.979869381476111,0.9742238432306988,55.79017886925794,0.004323367128136635,0.0046424897306564464,-0.0011244219451755997,0,0.0140179949787036,0,0,0,0.4765832578271847,-88.63907242321855,-0.006839368403344841,63.81908758457141,2.0560923657558816,4,1057,0,0,1,0,0,0,0
2019-11-24,12871.486365456249,823.4399754323201,257.07847247150255,566.3615029608176,566.3615029608176,0.0199727106234937,0.01940229681421,0.0197336794364733,13197.061972475958,13295.895377030236,6,Sunday,11,November,2019,0.565855317721927,1.3533290739188077,3360.5059147189095,9875.470254613132,262.7773082293583,262.10305958999686,0.9753296902220557,0.9680796968132594,48.02077577571981,0.003744758032833584,0.004625619402588405,0.006905936383615299,0,0.0209179834512094,0,0,0,3.2030685709150517,566.3615029608176,0.044001251050600175,63.706371619816395,1.6217754501004407,4,1058,0,0,1,0,0,0,0
2019-11-25,13437.847868417066,378.8774463595356,324.33289053727646,54.54455582225915,54.54455582225915,0.0241357763321279,0.019770866160165,0.0197423832570387,13189.836656053194,13294.59509647233,0,Monday,11,November,2019,0.5907536596153266,1.4128772462543855,3926.8674176797267,9309.108751652315,252.54357131738635,261.09217679729596,1.0188032057432683,1.0107752640005372,596.7616784051424,0.046472834896888804,0.004544177367561289,0.0041630657086342004,0,0.0213783417348858,0,0,0,1.1681746052085649,54.544555822259156,0.00405902465605784,63.11738712831669,1.694342751512407,4,1059,0,0,1,0,0,0,0
2019-11-26,13492.392424239326,377.1990901838324,331.34060682340134,45.85848336043108,45.85848336043108,0.0245575874466964,0.0200350540500384,0.0197443851140217,13187.161761594449,13292.4214660937,1,Tuesday,11,November,2019,0.5931515432853616,1.4186121498329152,3981.4119735019867,9254.564195830055,248.74560581748028,258.5823098493474,1.0231460467508493,1.0150439826675457,643.7789178401199,0.05010493291898688,0.004585595678144181,0.0004218111145685016,0,0.0215404366616368,0,0,0,1.1384028471489849,45.85848336043108,0.00339884002173295,64.00315091742192,1.7540274457291551,4,1060,0,0,1,0,0,0,0
2019-11-27,13538.250907599757,431.390176127489,332.8966696942131,98.49350643327593,98.49350643327593,0.0245893411169784,0.0200268237756855,0.0197491980199599,13189.196096950149,13290.2781726827,2,Wednesday,11,November,2019,0.5951675704896325,1.4234337855830839,4027.2704568624176,9208.705712469624,251.43464742451695,255.68824254934043,1.026465207438255,1.018658205019873,545.2935665339664,0.04196839504817751,0.004576894619038233,3.175367028199899e-05,0,0.0213981634932721,0,0,0,1.29586810382858,98.49350643327591,0.00727520173067454,63.93519690006299,1.7472408717621073,4,1061,0,0,1,0,0,0,0
2019-11-28,13636.744414033032,462.59918105404086,334.6536766855114,127.94550436852944,127.94550436852944,0.0245405843597928,0.0200399900257571,0.0198375922290461,13192.863395998438,13287.828648768242,3,Thursday,11,November,2019,0.5994975346285001,1.4337895535234586,4125.7639632956925,9110.212206036349,257.26224647164304,251.21286004659916,1.0336455403736864,1.0262582980626511,668.3547665234564,0.05153722125027338,0.0045897017732933225,-4.8756757185599436e-05,0,0.0212556685136904,0,0,0,1.3823221236824044,127.94550436852944,0.009382408328843196,64.21964438021347,1.733259610132533,4,1062,0,0,1,0,0,0,0
2019-11-29,13764.689918401562,200.6781056149784,279.02002511792864,-78.34191950295025,-78.34191950295025,0.0202707090949368,0.0198954447856932,0.0197954657153311,13199.901833707814,13287.765032021316,4,Friday,11,November,2019,0.6051222652905195,1.4472419525722455,4253.709467664223,8982.266701667819,270.04125667093217,251.0899722969635,1.0427872943154382,1.035892031897835,704.3258807179027,0.053928502964058156,0.004508473839550734,-0.004269875264856001,0,0.0160822159912301,0,0,0,0.7192247421315413,-78.34191950295025,-0.005691513573307417,62.97491446527914,1.7081275559980917,4,1063,0,0,1,0,0,0,0
2019-11-30,13686.347998898613,132.25056989725803,366.3167604225419,-234.06619052528387,-234.06619052528387,0.0267651210134376,0.0196979242107744,0.0198769580837393,13201.588128572786,13289.224850709188,5,Saturday,11,November,2019,0.601678203704108,1.4390049553553208,4175.367548161274,9060.608621170768,272.99861626586727,253.03529597872586,1.036719814737792,1.0298830934573457,726.2225610191454,0.05603514908093121,0.004033336257110912,0.006494411918500802,1,0.0149066421283093,0,0,0,0.3610278976716998,-234.06619052528387,-0.017102165643027634,56.35709280480783,1.6510141961269114,4,1064,0,0,1,0,0,0,0
2019-12-01,13452.281808373327,418.28454066741847,397.7740725163385,20.510468151079976,20.510468151079976,0.0295692640239476,0.0200803879439872,0.0199120079381589,13198.900265581748,13289.64844540061,6,Sunday,12,December,2019,0.591388203400561,1.4143948542476963,3941.301357635988,9294.674811696053,270.004494804947,253.27858466882003,1.019197170801594,1.0122375970772202,580.7954429170786,0.04512263979673592,0.004403184570179304,0.0028041430105099976,1,0.0221705051997446,0,0,0,1.0515631097354579,20.510468151079976,0.0015246832056635407,61.56118794121489,1.7116032051003163,4,1065,0,0,1,0,0,0,0
2019-12-02,13472.792276524407,314.83381102520303,342.3987806858729,-27.56496966066987,-27.56496966066987,0.0254140918718448,0.0203964471638864,0.0199265879519097,13201.143674451252,13289.857024237195,0,Monday,12,December,2019,0.5922898830623133,1.4165513583281446,3961.8118257870683,9274.164343544973,272.05203062881674,253.42315656213881,1.0205776566615883,1.0137650278670107,34.94440810734159,0.0026004467716493895,0.004435352041465156,-0.004155172152102798,0,0.0222424425910139,0,0,0,0.9194945449120661,-27.564969660669874,-0.0020459730317894313,62.29030106384795,1.791552455098066,4,1066,0,0,1,0,0,0,0
2019-12-03,13445.227306863737,292.4939261880894,325.9414681238158,-33.447541935726406,-33.447541935726406,0.0242421686658598,0.020380522775956,0.0199337904631266,13206.211204043724,13289.911228285093,1,Tuesday,12,December,2019,0.5910780739345661,1.4136531324508606,3934.2468561263977,9301.729313205644,275.2233393575981,253.45622612350888,1.0180987642198867,1.0116867656909614,-47.165117375589034,-0.003495682299519798,0.004420125616307395,-0.0011719232059850017,0,0.022017984302226,0,0,0,0.8973817534532899,-33.447541935726406,-0.002487688840980142,62.20563611075491,1.7866087829529955,4,1067,0,0,1,0,0,0,0
2019-12-04,13411.779764928013,325.81091930145925,302.84752656077757,22.963392740681684,22.963392740681684,0.0225807112753765,0.0203673606809544,0.0199279844805842,13209.889143508384,13289.546089482868,2,Wednesday,12,December,2019,0.5896076556058911,1.4101364033282462,3900.7993141906736,9335.176855141368,277.2694755858025,253.25440115022118,1.0152832941462526,1.0091977314064833,-126.47114267174402,-0.009341763831600236,0.004412713389031631,-0.0016614573904833,0,0.0218237220963717,0,0,0,1.075824930787649,22.963392740681684,0.0017121808695913178,62.152983432098644,1.7866638325180615,4,1068,0,0,1,0,0,0,0
2019-12-05,13434.743157668692,302.46192767671374,298.78678452533785,3.675143151375891,3.675143151375891,0.0222398583299143,0.0203750158726482,0.0200030865330668,13213.681672962754,13289.479162920032,3,Thursday,12,December,2019,0.590617170554384,1.4125508119015389,3923.762706931353,9312.213462400689,279.6094553966687,253.21478247729243,1.0167297419581602,1.010930751534189,-202.0012563643395,-0.014813011832682577,0.004415859755560923,-0.0003408529454622007,0,0.0216312415501327,0,0,0,1.0123002198949809,3.6751431513758916,0.00027355514789116614,62.23389390447872,1.7907402305817135,4,1069,0,0,1,0,0,0,0
2019-12-06,13438.418300820069,124.9452300302535,212.61406887184768,-87.66883884159418,-87.66883884159418,0.0158213611239406,0.0201730138237215,0.0200358715000429,13218.070609357444,13290.476412897962,4,Friday,12,December,2019,0.5907787369218221,1.4129372224477925,3927.4378500827297,9308.538319249312,282.14259634481044,253.62690289389207,1.0166701856855442,1.0111314209758901,-326.27161758149305,-0.023703521075713496,0.004482675731027225,-0.006418497205973699,0,0.0163173774447797,0,0,0,0.5876620991885714,-87.66883884159418,-0.006523746833825247,62.95986333559796,1.7272281585515394,4,1070,0,0,1,0,0,0,0
2019-12-07,13350.749461978472,89.78268962247508,192.79500051625777,-103.0123108937827,-103.0123108937827,0.0144407623755743,0.0199417265102521,0.0200299617434902,13219.375210562195,13291.489992168625,5,Saturday,12,December,2019,0.586924646007337,1.4037195777164546,3839.769011241133,9396.207158090909,282.6800085358972,253.6841010078247,1.009938007608053,1.0044584519752686,-335.59853692014076,-0.024520678339258084,0.0045958588479389885,-0.0013805987483662997,0,0.0150944067207733,0,0,0,0.46568992651292324,-103.0123108937827,-0.007715844806102527,64.30965747176685,1.6495532556453634,4,1071,0,0,1,0,0,0,0
2019-12-08,13247.737151084688,296.8447279769864,300.2810969471557,-3.4363689701692692,-3.4363689701692692,0.0226665953228525,0.0202136244457873,0.0200260696230538,13217.145620760528,13292.512844800956,6,Sunday,12,December,2019,0.5823960265258676,1.3928886953035065,3736.7567003473487,9499.219468984693,282.16615331453266,253.3156836173693,1.002314533803434,0.9966315102163861,-204.54465728863943,-0.015205201630649867,0.004503773578732849,0.0082258329472782,0,0.0222020922145976,0,0,0,0.9885561595281703,-3.4363689701692692,-0.00025939290091424474,63.18889480945975,1.727789246279281,4,1072,0,0,1,0,0,0,0
2019-12-09,13244.300782114518,259.4119293495172,284.98786720319555,-25.57593785367834,-25.57593785367834,0.0215177737119993,0.0204785412611994,0.0200298750154139,13218.203229062548,13293.27231624704,0,Monday,12,December,2019,0.5822449571310662,1.392527389864181,3733.320331377179,9502.655837954862,282.2078799585734,253.06462237493724,1.001974364639408,0.9963160662801839,-228.49149440988913,-0.01695947578795698,0.004329914096782635,-0.0011488216108531991,0,0.0221982172100085,0,0,0,0.9102560466707772,-25.57593785367834,-0.0019310900797584434,60.98847719961788,1.812135532085943,4,1073,0,0,1,0,0,0,0
2019-12-10,13218.72484426084,208.96646401990364,255.34811160574836,-46.38164758584472,-46.38164758584472,0.0193171515871754,0.020337731234316,0.0200096444922827,13221.626046375615,13294.020377709823,1,Tuesday,12,December,2019,0.581120589670361,1.3898382940358223,3707.7443935235005,9528.231775808541,281.54799190026074,252.73983133357018,0.999780571458866,0.994336135246548,-226.50246260289714,-0.016846309655714653,0.004295423000884644,-0.0022006221248239005,0,0.0218235867155839,0,0,0,0.8183591517705957,-46.38164758584472,-0.003508783799670525,60.638361609051,1.7934648901915442,4,1074,0,0,1,0,0,0,0
2019-12-11,13172.343196674996,270.1478957523266,297.7156940340405,-27.56779828171392,-27.56779828171392,0.0226015743432186,0.0204000476551095,0.0200473100420793,13224.848540197394,13294.774225389798,2,Wednesday,12,December,2019,0.5790815631596706,1.3849616519455479,3661.3627459376567,9574.613423394385,280.3705987123303,252.26893159707748,0.9960297962307239,0.9907910411535242,-239.43656825301696,-0.017852706534828955,0.0043148583593125445,0.003284422756043199,0,0.0217126189951548,0,0,0,0.9074022672161789,-27.56779828171392,-0.0020928545415270284,60.855220766254725,1.8050801317155876,4,1075,0,0,1,0,0,0,0
2019-12-12,13144.775398393282,418.7377005886614,270.46425249141396,148.27344809724747,148.27344809724747,0.0205757986952347,0.0204085296909616,0.0201295574031092,13228.54978867256,13295.125215512202,3,Thursday,12,December,2019,0.5778696296802973,1.3820631286624327,3633.7949476559425,9602.181221676099,278.48729166517444,252.03531083924443,0.9936671523623085,0.9886913575704049,-289.9677592754106,-0.021583424102149196,0.0043149484033252385,-0.0020257756479838997,0,0.0214913703185889,0,0,0,1.54821828293909,148.27344809724747,0.011280029030801948,60.84592583570488,1.8226949345223977,4,1076,0,0,1,0,0,0,0
2019-12-13,13293.048846490528,84.72014038235045,188.7300715327478,-104.00993115039736,-104.00993115039736,0.0141976512470706,0.0202559275810175,0.020156783592208,13238.375681079384,13298.128973736342,4,Friday,12,December,2019,0.5843880158791098,1.397652840876146,3782.068395753189,9453.907773578852,275.2638755824581,250.35755498905903,1.0041298998251942,0.9996179818036172,-145.36945432954053,-0.010817452699821817,0.004453417578025875,-0.0063781474481640985,0,0.0163228627487545,0,0,0,0.4488958208636619,-104.00993115039734,-0.007824384936180897,62.49686300938447,1.7415974620175425,4,1077,0,0,1,0,0,0,0
2019-12-14,13189.038915340132,90.44527697453702,172.46043541822664,-82.01515844368961,-82.01515844368961,0.0130760426536946,0.020013981489444,0.0201634819973445,13244.580001476346,13300.799912187018,5,Saturday,12,December,2019,0.5798155390907808,1.3867170670419842,3678.058464602793,9557.917704729249,271.850030190507,247.85707925576747,0.9958065045377035,0.9915974228930033,-161.71054663834002,-0.012112469573253182,0.004642173108573282,-0.0011216085933760007,0,0.0150767512431772,0,0,0,0.5244407319000555,-82.01515844368961,-0.006218433274034701,64.92905246677124,1.6692624475133988,4,1078,0,0,1,0,0,0,0
2019-12-15,13107.023756896442,290.18189335686554,275.91941517547014,14.262478181395409,14.262478181395409,0.021051263833278,0.020280925248595,0.0201713524601614,13248.336062489938,13303.4456822581,6,Sunday,12,December,2019,0.5762099948496963,1.3780938594906185,3596.043306159103,9639.932863172939,269.0372436044478,244.44236526210537,0.9893335808416278,0.9852352593415996,-140.71339418824573,-0.01062169279050984,0.004453926141745066,0.0079752211795834,0,0.0221902385307839,0,0,0,1.0516907379363833,14.262478181395409,0.001088155362035642,62.34244327145971,1.7564844963056683,4,1079,0,0,1,0,0,0,0
2019-12-16,13121.286235077836,282.84826846676935,260.99639122890534,21.851877237864016,21.851877237864016,0.019891067579272,0.0205462860329484,0.0201905456308201,13255.567761692191,13305.98598172707,0,Monday,12,December,2019,0.5768370008452505,1.3795934397132115,3610.3057843404968,9625.670384991545,262.30321337063583,241.29309981331323,0.9898698019557924,0.986119048456621,-123.01454703668242,-0.009288111849800718,0.004167161881825666,-0.001160196254005999,0,0.0221974366292311,0,0,0,1.083724825216832,21.851877237864016,0.0016653761564507468,58.453473828530704,1.857059889646863,4,1080,0,0,1,0,0,0,0
2019-12-17,13143.1381123157,656.5081695488877,250.2020415795616,406.3061279693261,406.3061279693261,0.0190367048905246,0.0205321191633437,0.0201850430372434,13266.223512446695,13307.120600705037,1,Tuesday,12,December,2019,0.5777976514326167,1.3818909817333058,3632.1576615783615,9603.81850775368,250.36580718880364,240.27109946860733,0.9907218960983498,0.9876770870791801,-75.58673194513904,-0.005718156088100779,0.004171696163359395,-0.0008543626887474003,0,0.0220041397932614,0,0,0,2.623912120797484,406.3061279693261,0.030913935811767764,58.444844199235945,1.7744166137040143,4,1081,0,0,1,0,0,0,0
2019-12-18,13549.444240285024,307.4421820090438,294.709410998432,12.73277101061177,12.73277101061177,0.021750664143272,0.0206444694047199,0.0202137372877262,13289.835447455798,13312.892975581988,2,Wednesday,12,December,2019,0.5956596509411947,1.4246106708414696,4038.4637895476844,9197.512379784357,242.1565907149372,239.77694403823944,1.0195343873034128,1.017768584569628,377.1010436100278,0.028628243128771214,0.004157102980375335,0.0027139592527474013,0,0.0222193347994653,0,0,0,1.0432044941064997,12.73277101061177,0.0009397264407904546,58.1488567502108,1.7902848438972803,4,1082,0,0,1,0,0,0,0
2019-12-19,13562.177011295636,451.32792023301647,292.7924017510997,158.53551848191677,158.53551848191677,0.0215888939885712,0.0207570221725768,0.0203066904538411,13313.620897619016,13318.397756744507,3,Thursday,12,December,2019,0.5962194080648962,1.4259494151566916,4051.1965605582973,9184.779608773744,232.16190213718613,239.74946630371588,1.0186693098435056,1.0183039475921702,417.4016129023548,0.03175418371571226,0.00413463149251085,-0.00016177015470080283,0,0.0221477134734633,0,0,0,1.5414604939669385,158.53551848191677,0.011689533203251664,57.713115346476194,1.78639109030916,4,1083,0,0,1,0,0,0,0
